,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
11575,Koop,Come to Me,132918,2022-09-20 16:24:00,0.485,0.594,5.0,-13.563,1.0,0.0335,0.00186,3.41e-05,0.115,0.344,173.456,2ir9cmvZIpFYxaeMTa76DS,4.0
11576,Astor Piazzolla,Vuelvo al Sur - Koop Remix,200182,2022-09-20 16:27:00,0.511,0.615,7.0,-7.896,0.0,0.0285,0.54,0.00188,0.564,0.537,94.746,2TdvEtNyfK067f5AeXzJTC,4.0
11577,SikTh,Vivid,25361,2022-09-20 16:28:00,0.833,0.364,1.0,-7.515,0.0,0.14,0.0403,0.567,0.313,0.0938,106.778,4jnKKSidsD6llLQhauro0N,4.0
11578,Terra Nine,Incandescent - Pete Ardron Remix,5567,2022-09-20 16:28:00,0.471,0.843,2.0,-5.354,0.0,0.0267,0.0987,0.648,0.0733,0.639,160.0,2nH26GkUUrn1wCZ81PkOId,4.0
11579,Terra Nine,Dub Terratory - Kuba Remix,8233,2022-09-20 16:28:00,0.63,0.885,9.0,-5.471,0.0,0.0314,0.0105,0.706,0.324,0.288,135.0,1iZ69zimAm2GV9lbhR2Gbe,4.0
11580,Terra Nine,Ocean - Noosfære Remix,10176,2022-09-20 16:29:00,0.393,0.727,7.0,-8.507,1.0,0.0566,0.000418,0.919,0.161,0.281,172.008,0vAN3Zkajs39T7mswCvPp2,4.0
11592,Abakus,Summer Dub,20486,2022-09-20 16:35:00,0.795,0.478,1.0,-14.274,1.0,0.0639,0.0197,0.851,0.19,0.322,109.989,6b0v44Fx7lLWcflAIapBpl,4.0
11593,Krusseldorf,South of the Sky Temple,5778,2022-09-20 16:35:00,0.534,0.408,1.0,-17.655,0.0,0.031,0.235,0.602,0.11,0.245,98.985,7oVnMLakHX6NGi3SooC5MW,5.0
11596,Asura,Always (Ls Vintage Edit),6088,2022-09-20 16:36:00,0.641,0.454,5.0,-11.686,0.0,0.0272,0.00162,0.87,0.093,0.14,120.002,4INcOEfKJGXQOxvg7nMqIj,4.0
11597,I.M.D,Mensaje Al Corazón,5313,2022-09-20 16:36:00,0.214,0.475,10.0,-14.387,0.0,0.0378,0.776,0.887,0.106,0.037,169.925,3g4TIeGTIZgRl8N90xy7En,3.0
11605,Master Margherita,Orange - Featuring Samuel Hall Band,4073,2022-09-20 16:38:00,0.43,0.161,0.0,-14.593,0.0,0.0366,0.734,0.902,0.11,0.0397,123.817,7ylunp1rWYcl35bhFnxtld,4.0
11606,I.M.D,Seres de Tierra,4029,2022-09-20 16:38:00,0.642,0.566,2.0,-10.041,0.0,0.0371,0.133,0.891,0.31,0.0365,99.988,6loofZWCQFBiQD2pyiiEsn,4.0
11607,I Awake,Nevertized,3466,2022-09-20 16:38:00,0.522,0.49,5.0,-12.86,0.0,0.0346,0.0327,0.775,0.111,0.362,79.481,54IR5Yf5xgCP6MlHxivBT1,4.0
11608,Hibernation,Taking Shape,4422,2022-09-20 16:38:00,0.61,0.463,0.0,-11.171,1.0,0.0313,0.511,0.32,0.127,0.364,89.997,3zofSWY6UcS90ZSkRKnN9h,4.0
11610,beatfarmer,Jedi Shake (Advanced Suite Remix),2007,2022-09-20 16:39:00,0.668,0.54,7.0,-12.151,0.0,0.0316,0.0114,0.879,0.648,0.168,130.026,6J2II0YAYGJ6xGIkVYhG8L,4.0
11613,beatfarmer,Imagine (Trance Mix),2757,2022-09-20 16:39:00,0.655,0.563,2.0,-11.16,1.0,0.0891,0.0419,0.758,0.0589,0.383,180.049,6IKbtylnmTirCaQX4996EW,4.0
11614,beatfarmer,Amanita Waltz (Adham Shaikh Remix),3887,2022-09-20 16:39:00,0.575,0.491,1.0,-14.149,1.0,0.0353,0.000542,0.708,0.519,0.155,176.06,7B8f3hXlhLthhuThdPaF2v,4.0
11615,beatfarmer,The Struggle (EMOG Remix),11527,2022-09-20 16:40:00,0.597,0.718,5.0,-9.574,0.0,0.0385,0.00345,0.891,0.214,0.538,83.973,1NIG2bVzj5fmR9Kin0B8jH,4.0
11617,beatfarmer,Fall's Song (Stratusphere Remix),9342,2022-09-20 16:40:00,0.349,0.485,4.0,-12.798,0.0,0.0928,0.179,0.511,0.347,0.102,180.071,6EtB616P07Yc7eeweBNHji,4.0
11620,beatfarmer,Speaking with the Wind (Jeremy's Aura Remix),4871,2022-09-20 16:40:00,0.656,0.578,7.0,-12.397,0.0,0.0525,0.357,0.883,0.13,0.353,166.003,06ihjeQwNKd4615JMY0avg,4.0
11628,Mashti,Dahraram,14491,2022-09-20 16:41:00,0.72,0.421,10.0,-13.711,0.0,0.0377,0.429,0.509,0.105,0.111,101.996,6ukOLEVh33DcHDbQVOvuUg,4.0
11630,Trippin Jaguar,Astraea,8133,2022-09-20 16:42:00,0.817,0.312,5.0,-15.857,0.0,0.0485,0.465,0.874,0.144,0.0561,104.009,1HvldjdVQUTdaYvMmEGcZ6,4.0
11640,Tengri,Izlez,3542,2022-09-20 16:56:00,0.461,0.473,9.0,-11.646,0.0,0.0378,0.5,0.695,0.0983,0.0536,159.966,07cFCzXFgf36Hz7dpl8dj1,4.0
11645,Quanta,Create Culture - Whitebear Remix,278876,2022-09-20 17:36:00,0.663,0.585,7.0,-8.276,1.0,0.0388,0.00202,0.517,0.11,0.108,104.997,6DJGxb1vaSu1oza2GXjWsX,4.0
11647,Morcheeba,Blood Like Lemonade,200696,2022-09-20 17:40:00,0.652,0.588,5.0,-9.645,1.0,0.103,0.0009,0.385,0.2,0.627,168.061,6V472EZ0ymkw3zEDOqlIew,4.0
11649,Morcheeba,World Looking In,136447,2022-09-20 18:12:00,0.638,0.835,11.0,-7.556,0.0,0.0687,0.125,0.329,0.1,0.779,172.102,7L58q6GuEx27c12drvszhr,4.0
11650,Morcheeba,Blindfold,155090,2022-09-20 18:26:00,0.572,0.738,7.0,-6.738,1.0,0.0348,0.0281,0.0274,0.0555,0.215,161.949,7xgfSlAPUouBAquQZkAUdq,4.0
11682,Dualist Inquiry,Friendly Voices,305336,2022-09-21 04:25:00,0.814,0.754,7.0,-6.144,0.0,0.0419,0.196,0.885,0.104,0.402,120.997,5IBjjiNdj1vbAA3SxNDHxK,4.0
11683,Dualist Inquiry,Two Worlds,17551,2022-09-21 04:26:00,0.459,0.637,2.0,-7.18,1.0,0.127,0.608,0.0,0.145,0.408,140.593,34qvgmIagzNQdZTRL2poiv,4.0
11690,Scorpions,Dust in the Wind - Live,7182,2022-09-21 05:55:00,0.286,0.364,9.0,-12.771,0.0,0.035,0.783,0.00252,0.734,0.374,85.293,26Yt6b4Iy1fWlLnNfnCWZf,4.0
11697,Alice In Chains,Them Bones (2022 Remaster),13855,2022-09-21 06:09:00,0.159,0.946,9.0,-5.756,1.0,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,4A065x9kJt955eGVqf813g,1.0
11699,EarthRise SoundSystem,Rama,27171,2022-09-21 12:46:00,0.693,0.87,1.0,-6.98,1.0,0.0482,0.0147,0.737,0.0902,0.863,168.033,7nHZgWurz1e3DHLus6k9PQ,4.0
11717,Robot Koch,Hideaway - Julien Marchal Remix,4436,2022-09-21 20:24:00,0.116,0.213,9.0,-17.232,0.0,0.0369,0.738,0.954,0.116,0.14,172.32,1W1oG50BEmDhtvN1TF2c4S,1.0
11718,Robot Koch,Heart as a River - Sieren Remix,43815,2022-09-21 20:24:00,0.301,0.449,5.0,-12.66,0.0,0.0311,0.139,0.883,0.637,0.0677,112.895,2ksNmaheccl4kH1LzD8p50,5.0
11719,Gumi,Into The Water,3324,2022-09-21 20:25:00,0.395,0.19,5.0,-13.584,1.0,0.0314,0.441,0.864,0.106,0.0614,79.966,0PQ9d52TEhwtO52ERGb14F,4.0
11720,Robot Koch,Eta Aquarid - Alex Banks Remix,5067,2022-09-21 20:25:00,0.361,0.636,9.0,-12.122,0.0,0.0601,0.00228,0.818,0.0921,0.0398,117.993,05uDQ8E0nNIPd25ejgsfwb,4.0
11721,Robot Koch,Eta Aquarid - Neven Remix,8210,2022-09-21 20:25:00,0.612,0.755,10.0,-9.509,1.0,0.0487,0.0749,0.575,0.28,0.496,136.065,4pFMtCnGhUCo27mDdzCEI0,4.0
11723,Robot Koch,Instructions for Time Travel - Recue Remix,4766,2022-09-21 20:25:00,0.309,0.644,2.0,-9.535,1.0,0.0814,0.00102,0.882,0.131,0.256,99.023,2HpH3xmc52hKehtSgCT3sW,3.0
11724,Pysh,Jericho,4761,2022-09-21 20:25:00,0.721,0.541,2.0,-8.924,0.0,0.12,0.528,0.0,0.13,0.616,153.919,4ztdjZ2t7BVo5DLIFQBdJh,4.0
11725,Robot Koch,Heart as a River - The Road up North Remix,1764,2022-09-21 20:25:00,0.384,0.367,1.0,-12.406,1.0,0.0285,0.153,0.00198,0.0969,0.0892,94.658,2L8bNCKmALiaZiUOyYb5r7,4.0
11728,Bluetech,Dawn Ascent - DF Tram Remix,8391,2022-09-21 20:26:00,0.755,0.723,1.0,-9.889,0.0,0.0619,0.0256,0.72,0.274,0.358,110.01,0VETYmKS9eGhRUZEVnglhr,4.0
11733,SaQi,Dust Into Gold,22076,2022-09-21 20:27:00,0.498,0.965,0.0,-1.955,0.0,0.127,0.015,0.00604,0.127,0.475,171.989,58rsJCnnoN5COwqNJGxO34,4.0
11734,Little People,Start Shootin' - Americana Remix,7321,2022-09-21 20:27:00,0.734,0.571,5.0,-6.964,0.0,0.0284,0.109,0.656,0.12,0.53,94.835,6NeAhbPsi9xVLRRGoXHT7H,4.0
11735,Polynation,Cascade,4518,2022-09-21 20:27:00,0.487,0.842,6.0,-5.796,1.0,0.0694,0.00232,0.901,0.132,0.454,129.989,4uehGJ2tDdzmbZVeV8E3pX,4.0
11736,Nitin Sawhney,Redshift,9796,2022-09-21 20:27:00,0.648,0.527,9.0,-9.732,0.0,0.259,0.842,0.0401,0.118,0.315,133.746,2HjX8P5Q0cfSDjFR9IqQ07,4.0
11737,Ceeys,Fallen - Ben Lukas Boysen Rework,25903,2022-09-21 20:28:00,0.715,0.481,9.0,-15.624,0.0,0.0384,0.97,0.852,0.104,0.474,135.002,6CqaBs8bIp5495kbPUlWPy,4.0
11738,808 State,Pacific State,2016,2022-09-21 20:29:00,0.682,0.979,10.0,-6.496,0.0,0.0733,0.0649,0.882,0.14,0.277,124.188,2h7w0KHwHbx4WbG6WxjO7U,4.0
11740,The Orb,Little Fluffy Clouds,46504,2022-09-21 20:30:00,0.682,0.736,6.0,-12.46,0.0,0.0385,0.00592,0.262,0.176,0.589,104.996,00KJj7jG16g1Cv8wpzeTWq,4.0
11741,Dead Can Dance,Children of the Sun,9676,2022-09-21 20:30:00,0.444,0.487,6.0,-9.076,0.0,0.0307,0.205,0.382,0.0852,0.158,120.087,57Dqlvsn8WcsPFVZzRw3iO,4.0
11742,Entheogenic,Manannan,0,2022-09-21 20:30:00,0.472,0.629,10.0,-12.319,0.0,0.0338,0.0791,0.8,0.382,0.0645,143.972,5b5hiiqMq5AMERXerLVT5W,4.0
11744,Entheogenic,Selkie,2488,2022-09-21 20:30:00,0.463,0.693,0.0,-11.07,1.0,0.0395,0.128,0.396,0.0982,0.28,168.01,0qExPfmIK5fYzGpItrzdV6,4.0
11745,Entheogenic,Algonquin (Celtic Mix),26480,2022-09-21 20:31:00,0.487,0.664,9.0,-10.258,0.0,0.0309,0.0054,0.834,0.612,0.182,143.951,6nAUfwP3kfISYYBxsnttQ9,4.0
11749,Pablo Moriego,Perfect - Reappearance,377787,2022-09-21 20:59:00,0.723,0.561,7.0,-11.126,1.0,0.0665,0.0309,0.834,0.0934,0.0377,125.995,79S08onn6OjdlEIU33Keiq,3.0
11750,Pablo Moriego,Lonely - Reappearance,322563,2022-09-21 21:04:00,0.712,0.454,0.0,-12.568,0.0,0.0413,0.0069,0.471,0.113,0.145,128.009,4CwHFl4J3Kg6JJehVX3g1n,4.0
11751,Pablo Moriego,Treze,329562,2022-09-21 21:09:00,0.515,0.778,2.0,-11.772,1.0,0.125,0.0101,0.293,0.108,0.0339,120.038,6pdUerPFfNrCkEfg9BPe1J,4.0
11752,Pablo Moriego,Gray Skies,309994,2022-09-21 21:15:00,0.658,0.762,9.0,-8.096,0.0,0.0414,0.167,0.204,0.0976,0.0668,119.996,7MF1Uhk0CECvjPwtatwHs2,4.0
11753,Pablo Moriego,My Clouds - Reappearance,447110,2022-09-21 21:22:00,0.62,0.528,10.0,-12.882,0.0,0.0807,0.158,0.886,0.0802,0.1,121.99,3s9U92xcsJBVSaKKlLLdZK,3.0
11756,Tamahau,Blue (NG Mix),170084,2022-09-21 21:36:00,0.713,0.454,6.0,-12.26,0.0,0.0342,0.224,0.57,0.106,0.227,118.033,3I8CicMqA2sPXdOlzCho9K,4.0
11759,Rusez1,Stumble,197112,2022-09-21 21:51:00,0.665,0.549,7.0,-11.388,0.0,0.0458,0.0917,0.557,0.0583,0.217,91.036,3uvALUobqjZvTGAh6737Mb,4.0
11802,Emancipator,Vortex Cortex,115733,2022-09-23 02:12:00,0.682,0.551,9.0,-10.666,0.0,0.0404,0.202,0.856,0.436,0.169,119.994,46bZAk4KQdLTgxBkMdyFLk,4.0
11806,Alice In Chains,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",318110,2022-09-23 03:00:00,0.554,0.515,6.0,-8.534,1.0,0.024,0.0883,2.7e-05,0.883,0.432,95.125,2yBAPa9HZj3P2szSaaj4k1,4.0
11808,Brad,Buttercup,64897,2022-09-23 03:05:00,0.705,0.373,7.0,-9.066,1.0,0.0384,0.723,0.81,0.289,0.551,120.046,2mlGPkAx4kwF8Df0GlScsC,4.0
11810,David Bowie,The Man Who Sold the World - 2015 Remaster,13217,2022-09-23 03:09:00,0.474,0.387,2.0,-14.416,0.0,0.0305,0.642,0.00557,0.143,0.545,118.486,4mWahKerLaVddUjb8d1Q4Q,4.0
11817,Vök,Before,140720,2022-09-23 03:41:00,0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,2gMXnyrvIjhVBUZwvLZDMP,4.0
11819,FISHER,You Little Beauty,24013,2022-09-23 03:51:00,0.926,0.951,6.0,-5.531,0.0,0.0924,0.00232,0.452,0.313,0.918,123.987,1gRQxbfL4ULWyTosgXSbWT,4.0
11821,Taras Bazeev,Furious,15765,2022-09-23 03:51:00,0.639,0.964,1.0,-4.419,0.0,0.0968,0.0304,5.53e-06,0.315,0.203,150.016,272slxHVqV2k38mxVP2hat,4.0
11824,Emancipator,Hailo,5986,2022-09-23 06:01:00,0.63,0.456,5.0,-12.31,0.0,0.0418,0.33,0.859,0.116,0.104,121.969,7atz9SLEgxIjsCFzILGWKz,4.0
11825,Red Hot Chili Peppers,Eddie,17016,2022-09-23 06:01:00,0.515,0.809,9.0,-5.817,0.0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,0G1BEi8ByngMCJqcPnDACw,4.0
11826,Emancipator,Xenomena,7756,2022-09-23 06:01:00,0.72,0.699,5.0,-10.306,0.0,0.0336,0.01,0.761,0.216,0.205,115.015,6YZURKKNAO0mDdEtrsRQxv,4.0
11828,Azedia,Birds,7772,2022-09-23 06:02:00,0.674,0.225,10.0,-11.497,0.0,0.413,0.571,0.0,0.152,0.222,131.03,08TmRNaaezzsowLSXk9zYO,3.0
11833,Nachthorn,Mountain of God,19316,2022-09-23 06:03:00,0.383,0.808,2.0,-4.523,1.0,0.0509,0.466,0.0,0.358,0.285,145.887,6ylpWhmpJow6Gg9Vik7KK9,4.0
11837,Deuter,Temple of Silence,4228,2022-09-23 06:09:00,0.159,0.2,7.0,-20.036,0.0,0.0383,0.982,0.972,0.0454,0.0372,99.461,5RVcMhbIaIfekTjo7zL8ij,4.0
11839,Sacred Earth,Buddha's Blessing (Om Mani Padme Hum),6323,2022-09-23 06:09:00,0.343,0.283,4.0,-12.501,1.0,0.0351,0.952,0.9,0.0853,0.0745,113.96,0EFdTrdHGhUYq0WperIyFE,4.0
11840,Mai Ram Yoga,Chandra Namaskara,4263,2022-09-23 06:09:00,0.118,0.121,2.0,-16.157,1.0,0.0338,0.78,0.021,0.0955,0.0386,95.034,5dGiqKp2gEjItOACZkp7ri,4.0
11842,Slow Nomaden,Music Is My Guru - Radio Mix,9433,2022-09-23 06:10:00,0.812,0.626,7.0,-9.914,0.0,0.0386,0.00237,0.329,0.0912,0.591,120.017,3nOlRYvbKl8nPUKgWzMvO2,4.0
11843,Solidmind,Taklamakan,4855,2022-09-23 06:10:00,0.674,0.419,7.0,-13.737,0.0,0.0379,0.00904,0.838,0.213,0.0386,113.999,0eYkKk68SL5ZoVFkxZgP2J,4.0
11844,Dhyāna One,Sati Bowl,27897,2022-09-23 06:10:00,0.194,0.00218,9.0,-39.536,0.0,0.0474,0.994,0.748,0.0991,0.0277,68.677,4jgvF7VdROvGudjZCFsQv7,4.0
11845,Solidmind,Tucume,13576,2022-09-23 06:10:00,0.785,0.662,7.0,-12.568,1.0,0.0415,0.0791,0.924,0.11,0.0969,118.011,6tz8g7XYQKaiUAz8OgcdMu,4.0
11851,Lemon And Soul,Gayatri Mantra - MUTA Remix,8787,2022-09-23 06:21:00,0.706,0.701,11.0,-9.975,0.0,0.0483,0.0454,0.641,0.208,0.473,112.019,209YfhvPqCLe3tUkMr0qXo,4.0
11852,Lemon And Soul,Into The Deep Blue,5803,2022-09-23 06:21:00,0.651,0.462,11.0,-16.692,0.0,0.035,0.593,0.927,0.0989,0.083,103.997,61fc9cJ3nY0E4X5hjTqq0J,4.0
11854,Translippers,The Hidden Kingdom,8696,2022-09-23 06:22:00,0.494,0.865,0.0,-6.835,1.0,0.0808,3.2e-05,0.947,0.0834,0.287,154.95,0ouKcT4mzccJtMLMc0CCDu,4.0
11856,Neuroq,Sacramental,3535,2022-09-23 06:22:00,0.679,0.901,4.0,-4.394,0.0,0.0498,0.107,0.833,0.121,0.713,104.012,3XjA1qjl44Vjtn4kWPpwri,4.0
11857,Translippers,Sun Temple,9453,2022-09-23 06:22:00,0.733,0.522,2.0,-9.345,1.0,0.0414,0.188,0.788,0.0964,0.383,89.996,6EmIrXs6jTlvZkX7M7WJSx,4.0
11858,EDD-989,Return from the Stars,10751,2022-09-23 06:22:00,0.398,0.283,6.0,-16.113,1.0,0.0405,0.555,0.808,0.284,0.286,130.483,1IQOKWOAuRx6X4K5QMi28q,3.0
11859,Adham Shaikh,SpinDrift,2689,2022-09-23 06:23:00,0.801,0.641,7.0,-7.552,1.0,0.0528,0.00554,0.845,0.0904,0.337,112.989,0ax3SRroiVOseYjVK6SeKb,4.0
11860,EDD-989,Harmony of Star Spheres,5434,2022-09-23 06:23:00,0.704,0.724,7.0,-8.125,1.0,0.043,0.202,0.802,0.0986,0.385,129.999,1mFRNRo1naaG29KwkMvy9M,4.0
11861,Adham Shaikh,Deep Dream - Multiverse Mix,4758,2022-09-23 06:23:00,0.791,0.922,10.0,-7.353,0.0,0.0447,0.00218,0.906,0.11,0.498,120.007,2TUzNHU43pQGl49BgiC9c4,4.0
11862,EDD-989,Nine Moons of Saturn,8570,2022-09-23 06:23:00,0.523,0.569,9.0,-8.438,0.0,0.0434,0.0311,0.914,0.078,0.127,169.956,2mt5qtaZROvCWzMs6Ig6da,4.0
11863,EDD-989,Sunset on Pluto,0,2022-09-23 06:23:00,0.454,0.636,2.0,-8.497,0.0,0.0288,0.000202,0.77,0.092,0.0372,110.032,7EnfCNDRuO9I4G9JanUPA2,4.0
11864,EDD-989,Once on Mars,5446,2022-09-23 06:23:00,0.265,0.19,0.0,-13.905,1.0,0.0338,0.809,0.324,0.102,0.037,119.245,032BCbOjtGLwOXeRQL5aTR,4.0
11866,Adham Shaikh,Sabadub - Lo FI edit,2585,2022-09-23 06:23:00,0.579,0.685,5.0,-7.606,1.0,0.0383,0.022,0.763,0.0902,0.576,78.02,3HRYSzr0o3qzBl1NmIERyb,4.0
11867,Deep In Mind,Etios (Traditional of Lesvos),5109,2022-09-23 06:23:00,0.109,0.44,7.0,-11.628,1.0,0.0355,0.391,0.846,0.114,0.0399,159.975,32WJ7pmHR7w2xkVFyn2Tnu,4.0
11868,Deep In Mind,Labirynth,3476,2022-09-23 06:24:00,0.466,0.638,2.0,-9.95,1.0,0.0325,0.154,0.159,0.116,0.122,99.985,2PepjktFnDw2etyk38mSKD,4.0
11869,Deep In Mind,Deep in Granule,5553,2022-09-23 06:24:00,0.451,0.652,7.0,-9.998,1.0,0.0403,0.0427,0.837,0.107,0.0356,199.951,3k50Yh0XAgJ09EFlGYewsz,4.0
11883,Level 42,"Something About You - 7"" Version",25903,2022-09-24 00:59:00,0.658,0.866,6.0,-6.337,0.0,0.0352,0.0504,0.0201,0.0394,0.848,104.898,0GZzK43dJ6uNjOuitlCxDr,4.0
11904,Nitin Sawhney,The Namesake Opening Titles,6502,2022-09-24 01:48:00,0.35,0.177,9.0,-16.282,1.0,0.0332,0.921,0.871,0.1,0.0374,150.659,5SdihxfRHLWUBtvwEMEKyU,4.0
11944,Honeysuckle Weekends,Ahir Bhairav,339945,2022-09-24 20:04:00,0.597,0.511,3.0,-9.498,1.0,0.0382,0.171,0.0702,0.0909,0.397,155.982,3izOUe13B7GBFb181eKujB,4.0
11947,Pragya Dasgupta,Palkan Lagi,36880,2022-09-24 20:10:00,0.447,0.252,11.0,-10.986,1.0,0.0377,0.669,0.0,0.279,0.174,120.777,5n3WlH86m4OTnctsTv6JYM,4.0
11966,Bandish Projekt,Faasle,814,2022-09-24 21:33:00,0.492,0.756,4.0,-5.093,0.0,0.0994,0.107,0.0283,0.0989,0.192,139.939,094BU3jjywSq8kxWQ1xWsv,4.0
11971,Rudy Ayoub,Dunes of Misery,894,2022-09-24 21:33:00,0.71,0.413,11.0,-16.17,0.0,0.0461,0.695,0.774,0.153,0.699,114.959,5u5ICTOShTqzy1kq24dPJv,4.0
11973,The Human Experience,Fallin',1183,2022-09-24 21:33:00,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,4TnjEaWOeW0eKTKIEvJyCa,4.0
12001,Udit Narayan,Yun Hi Chala Chal,446986,2022-09-25 01:11:00,0.822,0.687,9.0,-8.167,1.0,0.0421,0.0593,0.0,0.0609,0.816,106.47,3GrTI5vAoDD3VE24VTBJAc,4.0
12003,Shakti,Lady L,133855,2022-09-25 01:21:00,0.413,0.878,4.0,-11.372,0.0,0.1,0.27,0.478,0.0859,0.628,173.856,32GncUeNDmHFl5QawtkP4T,1.0
12008,Dilbahar,Superchor,284583,2022-09-25 03:42:00,0.665,0.533,4.0,-10.467,0.0,0.257,0.237,2.07e-05,0.181,0.564,79.534,7BiqSc2pC9gPVewUFZIf5G,4.0
12009,Tetouze,I Come from the Universe,247164,2022-09-25 03:46:00,0.593,0.585,6.0,-9.591,1.0,0.0458,0.733,0.479,0.149,0.0371,133.962,1bgzHCsUnRdkVrz1nsp6g1,4.0
12010,Tetouze,Priom,92531,2022-09-25 03:48:00,0.424,0.609,7.0,-8.166,1.0,0.0328,0.00126,0.847,0.342,0.13,121.976,2uLmmgqeekkhUT3Sr51N6V,4.0
12012,Shivansh Jindal,Pata Nahin,106279,2022-09-25 03:52:00,0.763,0.498,9.0,-7.278,1.0,0.0746,0.192,0.0025,0.0781,0.603,143.949,5lkmwCFyBFrd6PzlWEbzUK,4.0
12015,Prashanth Srinivas,Thaare Bina,323734,2022-09-25 04:11:00,0.3,0.451,2.0,-13.144,1.0,0.0444,0.74,0.0209,0.338,0.298,179.968,4qPEj1futdyovzkDQkbBcz,3.0
12016,Donn Bhat,Belong,276450,2022-09-25 04:16:00,0.803,0.591,10.0,-11.45,0.0,0.0423,0.29,0.734,0.123,0.37,120.021,02XlttJ6kGXYtguYFWgGf8,4.0
12018,Pankaj Awasthi,Dilbar Mera,293760,2022-09-25 04:25:00,0.538,0.74,2.0,-5.306,0.0,0.0367,0.077,9.03e-05,0.128,0.413,114.084,6a7nHIE7Od37soyoYRZykf,4.0
12019,Tycho,Run Away,219199,2022-09-25 04:29:00,0.593,0.852,5.0,-3.609,0.0,0.119,0.292,0.000162,0.141,0.397,125.928,0b02ZHphmQGm0lRtHyDDTH,4.0
12022,Lalit Kumar,Teardrop,277643,2022-09-25 04:41:00,0.615,0.419,11.0,-8.8,0.0,0.0395,0.0173,0.497,0.135,0.216,76.997,67Hna13dNDkZvBpTXRIaOJ,4.0
12024,Advaita,Spinning,5464,2022-09-25 05:08:00,0.765,0.572,11.0,-6.153,0.0,0.128,0.226,0.0,0.192,0.475,140.013,5OzgCc3gQsqchX95k1C1Qa,4.0
12025,Alec Benjamin,Let Me Down Slowly,169353,2022-09-25 05:16:00,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,2qxmye6gAegTMjLKEBoR3d,4.0
12027,Survivor,Eye of the Tiger,14272,2022-09-25 05:24:00,0.817,0.599,0.0,-9.249,0.0,0.0328,0.132,0.000311,0.0873,0.548,108.873,2KH16WveTQWT6KOG9Rg6e2,4.0
12030,Greyboy,Lite Bake,1490,2022-09-25 05:28:00,0.847,0.517,0.0,-13.957,1.0,0.0609,0.171,0.579,0.196,0.925,92.993,6F5jTCWrPYrIdqQ5m7Ti8Z,4.0
12034,Maserati,Inventions - Remastered,725,2022-09-25 05:29:00,0.543,0.73,10.0,-12.06,0.0,0.0391,0.526,0.903,0.103,0.192,117.984,32wH5P41bOolS3r6qNQtIc,4.0
12036,Cloudkicker,Let Yourself Be Huge,730,2022-09-25 05:29:00,0.613,0.619,11.0,-9.839,0.0,0.0322,0.446,0.885,0.11,0.516,107.489,5u5qBkDCxKI4eK9asoTZ9L,4.0
12044,Re-Laxman,Three Four Shut the Door,205263,2022-09-25 05:57:00,0.504,0.471,10.0,-17.846,1.0,0.0988,0.106,4.32e-05,0.0627,0.81,172.989,7xHwVZb0gNXe0OniVaTKXl,3.0
12045,Living Room,No Borders,161400,2022-09-25 06:00:00,0.752,0.631,0.0,-11.145,1.0,0.0427,0.0191,0.841,0.104,0.0393,110.013,03dTP7BQGHyWizLb4S9HFe,4.0
12059,Ben Böhmer,Weightless - jamesjamesjames Remix,616,2022-09-25 20:47:00,0.688,0.814,6.0,-7.252,0.0,0.0419,0.43,0.581,0.399,0.0961,127.99,0OOT6JmtkcYidsuQ9Fh54i,4.0
12068,Unprocessed,Gold,98176,2022-09-25 22:01:00,0.6,0.412,8.0,-9.343,1.0,0.344,0.615,0.0025,0.134,0.408,113.049,6ZSO7kPn8IMJFymyticbJO,5.0
12084,Sound Quelle,Colours - Extended Mix,67414,2022-09-25 23:31:00,0.754,0.742,4.0,-8.527,0.0,0.0455,0.000363,0.471,0.0682,0.253,121.016,3x7k9OzyjYQ6hcJpg3VeTu,4.0
12087,Kidnap,Moments - Ben Böhmer & Nils Hoffmann Remix,46345,2022-09-25 23:56:00,0.702,0.524,7.0,-12.422,0.0,0.0393,0.453,0.89,0.111,0.283,121.001,4F6dlpCLyi8jWWFEjdxCQ0,4.0
12099,Govind,Aigiri Nandini Eye for an Eye,6762,2022-09-26 06:04:00,0.642,0.882,6.0,-7.356,0.0,0.0549,0.00116,0.00544,0.0263,0.0734,130.007,0299Cs1DtNiY6mQC1OzZU3,4.0
12101,Dj Marcelo,Aigiri Nandini trap - Remix,21653,2022-09-26 06:04:00,0.646,0.68,8.0,-6.392,1.0,0.0443,0.0381,0.0142,0.0918,0.632,150.01,10I7wEel2AAlvpP1Dj7ORa,4.0
12102,AUDIOCHILLY,Aigiri Nandni,17407,2022-09-26 06:05:00,0.864,0.301,5.0,-11.619,1.0,0.0658,0.444,0.0,0.0703,0.501,125.945,2A0ISYAdi4bVdl4tMZcgQs,4.0
